OrderID,CustomerName,Amount,Date,Category
1,Customer_27,86.16,2026-06-01,Toys
2,Customer_413,362.88,2025-11-29,Books
3,Customer_689,37.07,2025-09-10,Toys
4,Customer_140,372.61,2025-09-06,Books
5,Customer_269,471.15,2025-09-09,Furniture
6,Customer_966,451.68,2025-11-02,Toys
7,Customer_15,234.31,2025-11-01,Electronics
8,Customer_522,110.73,2026-05-23,Toys
9,Customer_438,348.64,2026-05-20,Furniture
10,Customer_611,77.09,2026-01-25,Furniture
11,Customer_149,270.46,2026-06-07,Books
12,Customer_80,430.8,2026-02-08,Books
13,Customer_295,440.62,2025-08-17,Clothing
14,Customer_305,425.85,2025-11-03,Furniture
15,Customer_795,47.48,2025-11-10,Furniture
16,Customer_737,227.83,2025-10-27,Electronics
17,Customer_872,50.41,2025-09-08,Books
18,Customer_602,386.76,2026-04-25,Books
19,Customer_348,145.82,2026-02-04,Electronics
20,Customer_729,476.22,2025-08-09,Clothing
21,Customer_857,423.5,2026-02-07,Furniture
22,Customer_643,165.88,2026-04-11,Furniture
23,Customer_62,370.41,2026-01-02,Toys
24,Customer_765,121.59,2025-09-30,Electronics
25,Customer_360,155.88,2025-08-04,Toys
26,Customer_695,484.01,2026-02-17,Toys
27,Customer_115,260.56,2026-07-07,Electronics
28,Customer_145,234.69,2025-09-04,Electronics
29,Customer_273,430.2,2026-05-16,Furniture
30,Customer_547,152.81,2025-09-26,Toys
31,Customer_766,367.87,2025-08-25,Clothing
32,Customer_159,181.78,2026-06-03,Books
33,Customer_247,29.33,2025-12-03,Electronics
34,Customer_528,204.63,2026-02-27,Furniture
35,Customer_73,474.85,2026-06-12,Furniture
36,Customer_189,393.64,2026-05-22,Clothing
37,Customer_382,388.21,2026-07-06,Electronics
38,Customer_69,33.46,2026-03-28,Toys
39,Customer_368,317.52,2026-02-22,Toys
40,Customer_176,287.81,2026-04-11,Books
41,Customer_9,391.05,2026-07-22,Furniture
42,Customer_869,421.5,2026-01-05,Toys
43,Customer_1,346.78,2025-12-27,Clothing
44,Customer_677,141.37,2025-08-21,Clothing
45,Customer_236,25.89,2026-05-26,Toys
46,Customer_585,421.68,2026-04-20,Electronics
47,Customer_826,229.73,2026-04-14,Electronics
48,Customer_791,139.8,2026-02-04,Toys
49,Customer_544,20.18,2026-05-18,Electronics
50,Customer_611,315.73,2026-02-25,Toys
51,Customer_441,112.3,2026-04-29,Clothing
52,Customer_837,37.8,2026-07-30,Electronics
53,Customer_837,476.86,2026-07-11,Electronics
54,Customer_708,163.89,2026-03-13,Electronics
55,Customer_619,386.4,2026-01-22,Electronics
56,Customer_929,377.8,2026-04-25,Clothing
57,Customer_759,125.12,2026-04-24,Furniture
58,Customer_328,431.45,2025-12-21,Books
59,Customer_535,163.8,2026-07-28,Clothing
60,Customer_201,228.07,2025-12-29,Furniture
61,Customer_862,158.23,2025-09-17,Clothing
62,Customer_826,411.49,2025-11-26,Electronics
63,Customer_581,315.83,2026-07-18,Books
64,Customer_541,65.47,2025-08-06,Clothing
65,Customer_872,450.56,2025-11-29,Books
66,Customer_350,231.11,2026-04-28,Electronics
67,Customer_268,335.8,2026-05-19,Furniture
68,Customer_135,138.44,2026-02-04,Books
69,Customer_238,301.76,2025-11-18,Clothing
70,Customer_785,243.16,2025-08-28,Toys
71,Customer_506,249.35,2026-06-19,Furniture
72,Customer_397,252.12,2026-05-27,Electronics
73,Customer_430,86.99,2026-06-23,Toys
74,Customer_894,338.46,2025-10-02,Electronics
75,Customer_359,397.73,2025-09-26,Books
76,Customer_505,11.26,2026-07-18,Books
77,Customer_594,110.74,2026-06-16,Furniture
78,Customer_313,496.26,2026-06-23,Furniture
79,Customer_892,109.1,2025-09-17,Furniture
80,Customer_744,125.5,2025-11-13,Electronics
81,Customer_298,220.01,2026-07-14,Clothing
82,Customer_852,458.1,2025-08-29,Toys
83,Customer_454,175.98,2026-06-09,Books
84,Customer_758,286.8,2026-06-01,Electronics
85,Customer_242,99.3,2025-10-17,Books
86,Customer_572,288.21,2025-08-10,Clothing
87,Customer_627,310.69,2025-08-02,Clothing
88,Customer_646,10.17,2025-12-02,Clothing
89,Customer_45,179.72,2026-05-13,Books
90,Customer_229,440.93,2026-02-23,Toys
91,Customer_26,430.41,2025-10-03,Clothing
92,Customer_272,492.07,2025-12-06,Clothing
93,Customer_875,309.34,2026-06-02,Toys
94,Customer_127,382.89,2025-12-31,Electronics
95,Customer_672,491.94,2026-07-29,Furniture
96,Customer_508,440.6,2026-02-27,Furniture
97,Customer_168,410.39,2025-12-02,Toys
98,Customer_557,187.88,2026-07-19,Electronics
99,Customer_541,482.15,2026-06-17,Toys
100,Customer_133,23.92,2026-04-16,Toys
101,Customer_232,221.51,2026-04-02,Electronics
102,Customer_781,311.87,2026-05-21,Books
103,Customer_380,167.34,2026-01-02,Toys
104,Customer_152,490.45,2026-02-17,Clothing
105,Customer_533,374.24,2026-05-18,Clothing
106,Customer_455,262.81,2026-04-19,Clothing
107,Customer_323,192.19,2025-09-08,Toys
108,Customer_258,41.83,2026-06-11,Books
109,Customer_466,200.09,2025-10-12,Books
110,Customer_550,202.49,2026-02-09,Clothing
111,Customer_388,481.26,2026-05-17,Toys
112,Customer_58,238.11,2025-09-22,Electronics
113,Customer_944,348.83,2025-09-04,Clothing
114,Customer_139,96.04,2026-05-07,Toys
115,Customer_32,342.71,2026-01-04,Books
116,Customer_18,406.39,2026-07-23,Toys
117,Customer_656,307.9,2025-11-18,Clothing
118,Customer_840,114.61,2025-12-18,Books
119,Customer_959,313.22,2026-06-30,Books
120,Customer_187,255.13,2026-07-09,Toys
121,Customer_953,201.36,2025-12-24,Furniture
122,Customer_888,446.37,2025-10-09,Furniture
123,Customer_931,329.49,2026-07-12,Electronics
124,Customer_620,68.06,2025-11-23,Toys
125,Customer_102,76.94,2025-12-16,Books
126,Customer_515,131.74,2026-06-05,Clothing
127,Customer_937,368.82,2025-10-10,Toys
128,Customer_86,472.18,2026-06-10,Electronics
129,Customer_497,363.25,2026-01-26,Books
130,Customer_411,214.91,2025-11-11,Toys
131,Customer_122,446.32,2025-10-24,Electronics
132,Customer_240,103.24,2025-09-26,Toys
133,Customer_724,270.65,2025-10-19,Books
134,Customer_155,391.65,2025-12-01,Furniture
135,Customer_121,249.9,2025-08-17,Books
136,Customer_538,334.73,2026-01-31,Furniture
137,Customer_766,475.71,2025-12-26,Clothing
138,Customer_801,70.24,2026-04-21,Electronics
139,Customer_220,136.93,2026-06-24,Toys
140,Customer_561,429.71,2026-05-06,Books
141,Customer_233,126.17,2025-11-15,Toys
142,Customer_493,41.74,2025-11-22,Clothing
143,Customer_94,59.77,2025-10-11,Electronics
144,Customer_447,253.16,2025-12-12,Clothing
145,Customer_157,256.7,2025-12-24,Electronics
146,Customer_353,53.42,2025-12-27,Clothing
147,Customer_395,59.85,2025-09-08,Toys
148,Customer_462,299.12,2026-07-26,Electronics
149,Customer_257,190.69,2025-11-25,Clothing
150,Customer_236,159.08,2026-04-14,Books
151,Customer_269,380.03,2026-02-19,Electronics
152,Customer_165,186.7,2025-10-15,Electronics
153,Customer_565,438.71,2025-10-04,Furniture
154,Customer_113,292.37,2026-07-08,Clothing
155,Customer_535,56.36,2025-12-10,Toys
156,Customer_987,197.62,2025-10-27,Electronics
157,Customer_925,194.95,2026-06-22,Books
158,Customer_426,307.34,2026-05-16,Electronics
159,Customer_776,109.69,2025-09-17,Toys
160,Customer_109,114.25,2026-05-13,Clothing
161,Customer_940,327.26,2026-05-23,Electronics
162,Customer_607,28.33,2026-06-15,Electronics
163,Customer_467,14.82,2025-11-11,Electronics
164,Customer_801,294.07,2025-10-26,Clothing
165,Customer_683,353.48,2025-09-14,Electronics
166,Customer_493,330.77,2025-12-29,Electronics
167,Customer_160,252.48,2026-04-16,Electronics
168,Customer_258,60.83,2025-10-19,Toys
169,Customer_275,171.48,2025-09-19,Electronics
170,Customer_667,368.72,2026-02-18,Clothing
171,Customer_856,390.94,2025-10-08,Furniture
172,Customer_839,160.74,2026-05-07,Toys
173,Customer_449,125.19,2025-08-25,Toys
174,Customer_634,401.1,2026-03-03,Furniture
175,Customer_670,314.85,2026-02-26,Electronics
176,Customer_871,86.18,2025-12-11,Books
177,Customer_939,416.26,2025-12-09,Books
178,Customer_79,123.97,2026-07-31,Furniture
179,Customer_602,364.05,2025-12-01,Electronics
180,Customer_376,469.32,2026-03-31,Books
181,Customer_86,433.02,2025-11-03,Electronics
182,Customer_281,139.77,2026-02-10,Electronics
183,Customer_156,282.44,2026-05-07,Toys
184,Customer_683,81.0,2026-05-23,Electronics
185,Customer_139,346.69,2026-02-11,Electronics
186,Customer_191,349.83,2026-06-26,Furniture
187,Customer_524,117.82,2025-08-21,Electronics
188,Customer_557,69.1,2026-03-26,Books
189,Customer_113,481.54,2026-05-04,Clothing
190,Customer_75,217.32,2025-08-15,Electronics
191,Customer_859,317.94,2026-04-12,Books
192,Customer_343,69.57,2025-10-22,Clothing
193,Customer_996,128.8,2025-08-31,Toys
194,Customer_835,120.99,2026-04-02,Books
195,Customer_804,287.95,2026-08-02,Toys
196,Customer_840,287.34,2026-08-01,Books
197,Customer_81,279.29,2026-06-28,Electronics
198,Customer_996,494.44,2026-04-22,Toys
199,Customer_227,285.32,2026-08-02,Electronics
200,Customer_397,123.02,2026-04-20,Clothing
201,Customer_579,446.42,2026-01-17,Books
202,Customer_172,211.28,2026-03-15,Furniture
203,Customer_583,253.04,2026-02-03,Books
204,Customer_144,218.53,2026-03-22,Toys
205,Customer_791,32.73,2026-01-18,Clothing
206,Customer_255,39.99,2025-08-31,Books
207,Customer_865,205.67,2025-11-20,Furniture
208,Customer_392,198.85,2026-06-09,Books
209,Customer_878,380.59,2026-04-11,Furniture
210,Customer_42,227.03,2026-04-05,Clothing
211,Customer_456,226.23,2026-03-12,Electronics
212,Customer_963,230.88,2026-03-07,Electronics
213,Customer_180,295.3,2025-11-21,Furniture
214,Customer_399,122.95,2025-12-10,Books
215,Customer_759,125.48,2025-11-14,Clothing
216,Customer_296,169.52,2026-02-19,Electronics
217,Customer_828,153.83,2026-06-05,Clothing
218,Customer_441,215.97,2026-06-16,Electronics
219,Customer_563,362.06,2026-04-28,Books
220,Customer_53,432.47,2026-02-21,Books
221,Customer_757,15.91,2025-10-30,Furniture
222,Customer_420,142.38,2026-02-10,Electronics
223,Customer_195,147.31,2025-12-10,Books
224,Customer_997,454.52,2026-07-25,Furniture
225,Customer_317,10.1,2026-03-29,Electronics
226,Customer_237,63.44,2026-04-09,Furniture
227,Customer_11,390.84,2026-05-03,Clothing
228,Customer_317,193.46,2026-02-04,Furniture
229,Customer_279,476.18,2025-12-27,Clothing
230,Customer_372,462.57,2026-04-16,Toys
231,Customer_929,134.96,2025-11-26,Clothing
232,Customer_862,150.94,2026-02-19,Toys
233,Customer_806,495.69,2026-04-21,Toys
234,Customer_295,310.26,2026-04-19,Toys
235,Customer_253,342.4,2025-09-18,Books
236,Customer_363,223.77,2026-04-18,Clothing
237,Customer_577,10.62,2026-03-14,Clothing
238,Customer_143,64.39,2026-06-12,Toys
239,Customer_678,127.64,2025-08-15,Clothing
240,Customer_41,350.82,2025-08-05,Clothing
241,Customer_637,317.49,2025-11-24,Books
242,Customer_216,257.05,2026-05-22,Clothing
243,Customer_638,412.52,2026-04-17,Toys
244,Customer_493,190.35,2026-06-20,Clothing
245,Customer_568,414.96,2026-06-28,Electronics
246,Customer_76,42.44,2026-02-25,Toys
247,Customer_6,396.94,2026-04-28,Electronics
248,Customer_1000,99.48,2026-05-06,Clothing
249,Customer_164,417.38,2026-01-07,Books
250,Customer_704,401.88,2026-03-19,Clothing
251,Customer_242,74.05,2026-02-05,Clothing
252,Customer_360,302.85,2025-11-09,Toys
253,Customer_562,120.66,2025-08-17,Furniture
254,Customer_349,400.92,2025-12-27,Toys
255,Customer_30,347.78,2025-12-07,Books
256,Customer_487,139.3,2025-09-24,Toys
257,Customer_693,187.8,2025-12-19,Toys
258,Customer_626,293.11,2026-03-07,Clothing
259,Customer_601,334.0,2026-02-01,Electronics
260,Customer_443,402.12,2026-06-29,Furniture
261,Customer_323,355.69,2025-10-24,Toys
262,Customer_521,127.98,2025-12-30,Electronics
263,Customer_445,427.92,2026-07-28,Books
264,Customer_601,173.08,2025-09-09,Clothing
265,Customer_197,23.75,2026-04-01,Furniture
266,Customer_179,55.6,2026-03-18,Books
267,Customer_438,424.5,2025-10-28,Toys
268,Customer_131,280.54,2025-08-24,Furniture
269,Customer_456,267.44,2025-09-08,Toys
270,Customer_463,346.21,2026-05-20,Toys
271,Customer_506,175.63,2025-08-10,Furniture
272,Customer_53,241.0,2026-01-11,Books
273,Customer_109,109.54,2026-04-29,Furniture
274,Customer_811,83.92,2025-10-25,Clothing
275,Customer_609,44.67,2026-06-26,Books
276,Customer_113,357.82,2025-11-03,Electronics
277,Customer_175,386.14,2025-10-26,Clothing
278,Customer_129,109.15,2025-12-13,Books
279,Customer_510,266.61,2026-02-27,Electronics
280,Customer_207,482.8,2025-09-30,Furniture
281,Customer_425,201.55,2025-11-16,Books
282,Customer_70,395.06,2026-02-01,Furniture
283,Customer_560,466.28,2026-01-07,Furniture
284,Customer_756,305.44,2026-06-24,Books
285,Customer_683,376.41,2025-12-17,Electronics
286,Customer_619,291.03,2025-11-12,Furniture
287,Customer_791,408.23,2026-06-13,Books
288,Customer_875,434.68,2025-12-31,Toys
289,Customer_601,357.6,2026-07-07,Clothing
290,Customer_387,180.03,2025-08-22,Clothing
291,Customer_348,481.33,2025-08-02,Electronics
292,Customer_777,307.42,2025-08-26,Books
293,Customer_751,166.75,2026-01-08,Toys
294,Customer_176,230.72,2026-04-02,Furniture
295,Customer_529,225.67,2025-09-19,Furniture
296,Customer_724,282.21,2026-04-05,Toys
297,Customer_254,80.21,2026-01-26,Electronics
298,Customer_728,283.93,2026-03-12,Books
299,Customer_847,121.26,2026-01-29,Electronics
300,Customer_504,409.41,2025-11-26,Clothing
301,Customer_367,255.07,2026-07-27,Clothing
302,Customer_554,360.84,2026-04-29,Books
303,Customer_974,117.72,2026-04-16,Clothing
304,Customer_254,297.17,2025-10-23,Clothing
305,Customer_122,77.9,2026-01-12,Electronics
306,Customer_223,391.0,2025-09-11,Clothing
307,Customer_111,113.05,2025-10-01,Toys
308,Customer_334,163.15,2026-01-30,Toys
309,Customer_49,232.51,2026-05-04,Toys
310,Customer_993,114.62,2026-07-26,Toys
311,Customer_164,16.52,2025-11-02,Toys
312,Customer_944,69.68,2026-03-07,Electronics
313,Customer_311,411.79,2026-02-20,Toys
314,Customer_277,464.39,2025-09-03,Furniture
315,Customer_916,411.21,2025-08-10,Clothing
