OrderID,CustomerName,Amount,Date,Category
1,Customer_755,442.29,2026-04-13,Toys
2,Customer_761,64.06,2025-09-17,Clothing
3,Customer_938,450.1,2025-08-17,Furniture
4,Customer_410,491.46,2026-07-29,Toys
5,Customer_652,164.61,2025-10-24,Books
6,Customer_372,240.58,2026-06-10,Electronics
7,Customer_637,335.83,2026-03-17,Electronics
8,Customer_736,433.73,2025-12-01,Toys
9,Customer_360,191.82,2026-03-12,Furniture
10,Customer_594,385.48,2025-10-24,Toys
11,Customer_811,171.76,2026-03-11,Clothing
12,Customer_908,81.93,2026-03-01,Electronics
13,Customer_626,152.92,2026-07-29,Electronics
14,Customer_651,153.63,2026-05-15,Furniture
15,Customer_873,108.97,2026-05-19,Furniture
16,Customer_161,378.93,2026-06-13,Clothing
17,Customer_618,477.06,2025-08-08,Books
18,Customer_24,492.63,2026-01-27,Furniture
19,Customer_160,487.75,2026-03-18,Furniture
20,Customer_290,18.82,2026-03-02,Clothing
21,Customer_550,196.89,2026-03-04,Clothing
22,Customer_312,162.37,2025-12-25,Books
23,Customer_344,360.59,2026-04-03,Furniture
24,Customer_757,86.93,2025-12-19,Electronics
25,Customer_925,171.06,2025-11-24,Furniture
26,Customer_718,473.41,2026-01-28,Electronics
27,Customer_318,407.37,2026-06-05,Toys
28,Customer_506,261.67,2026-01-12,Electronics
29,Customer_715,127.34,2025-10-29,Books
30,Customer_437,57.92,2025-10-12,Clothing
31,Customer_121,270.45,2025-10-19,Electronics
32,Customer_53,59.52,2026-03-29,Furniture
33,Customer_894,71.25,2025-11-14,Furniture
34,Customer_96,428.23,2026-06-06,Toys
35,Customer_123,448.74,2025-11-18,Books
36,Customer_257,92.39,2025-11-18,Clothing
37,Customer_879,448.3,2026-06-04,Electronics
38,Customer_114,347.55,2025-09-28,Clothing
39,Customer_46,356.58,2025-12-03,Furniture
40,Customer_955,90.74,2025-12-29,Books
41,Customer_946,260.83,2026-06-13,Toys
42,Customer_44,306.21,2026-02-06,Electronics
43,Customer_723,59.95,2026-03-24,Clothing
44,Customer_440,100.49,2026-05-31,Furniture
45,Customer_375,122.0,2025-09-09,Electronics
46,Customer_227,481.58,2025-12-24,Toys
47,Customer_825,380.52,2026-06-26,Furniture
48,Customer_758,261.28,2026-05-30,Electronics
49,Customer_395,314.63,2026-06-21,Books
50,Customer_803,255.63,2026-04-21,Furniture
51,Customer_863,357.55,2026-07-12,Books
52,Customer_873,196.49,2026-07-27,Toys
53,Customer_910,332.43,2025-09-25,Electronics
54,Customer_37,316.27,2025-12-04,Electronics
55,Customer_55,169.67,2025-10-21,Books
56,Customer_256,264.4,2026-07-30,Furniture
57,Customer_491,320.7,2026-08-01,Electronics
58,Customer_578,294.71,2025-12-21,Clothing
59,Customer_324,148.31,2025-12-03,Furniture
60,Customer_370,157.33,2025-08-28,Books
61,Customer_78,181.72,2025-08-22,Furniture
62,Customer_916,204.23,2025-08-18,Furniture
63,Customer_505,321.04,2025-10-14,Furniture
64,Customer_517,343.24,2026-03-26,Furniture
65,Customer_642,224.06,2025-10-20,Toys
66,Customer_850,276.6,2026-04-17,Books
67,Customer_965,180.23,2025-12-06,Electronics
68,Customer_104,359.04,2026-03-09,Toys
69,Customer_253,11.44,2025-11-03,Clothing
70,Customer_818,90.63,2026-01-22,Furniture
71,Customer_104,251.39,2025-11-23,Clothing
72,Customer_970,23.78,2026-06-24,Books
73,Customer_110,97.28,2026-02-23,Toys
74,Customer_400,155.16,2026-03-24,Electronics
75,Customer_782,312.64,2025-09-17,Furniture
76,Customer_478,300.02,2026-04-20,Furniture
77,Customer_675,112.96,2026-04-15,Toys
78,Customer_889,413.46,2025-08-12,Books
79,Customer_325,371.57,2025-08-07,Books
80,Customer_692,144.67,2025-09-30,Clothing
81,Customer_540,391.27,2026-05-07,Electronics
82,Customer_355,468.42,2025-09-14,Electronics
83,Customer_478,202.63,2026-05-17,Clothing
84,Customer_249,354.54,2026-05-03,Books
85,Customer_54,364.34,2026-06-29,Clothing
86,Customer_608,476.12,2026-04-04,Furniture
87,Customer_304,299.21,2025-10-20,Toys
88,Customer_991,347.72,2026-08-02,Books
89,Customer_73,377.89,2025-08-17,Furniture
90,Customer_583,181.23,2026-03-15,Furniture
91,Customer_745,74.99,2026-02-27,Electronics
92,Customer_817,296.01,2026-06-21,Electronics
93,Customer_908,374.45,2026-03-31,Furniture
94,Customer_62,54.5,2025-09-10,Clothing
95,Customer_851,328.55,2026-01-01,Electronics
96,Customer_369,19.24,2025-12-06,Electronics
97,Customer_824,63.04,2025-10-08,Books
98,Customer_828,132.53,2026-07-13,Books
99,Customer_870,20.51,2026-02-04,Toys
100,Customer_253,494.43,2025-10-04,Clothing
101,Customer_975,391.27,2026-06-04,Books
102,Customer_212,147.91,2026-06-25,Electronics
103,Customer_758,363.05,2025-10-08,Clothing
104,Customer_468,407.75,2026-06-08,Furniture
105,Customer_634,130.22,2025-10-16,Books
106,Customer_313,265.33,2026-04-13,Toys
107,Customer_357,97.9,2025-12-31,Electronics
108,Customer_162,248.03,2025-12-12,Toys
109,Customer_692,178.78,2025-10-22,Furniture
110,Customer_485,83.44,2026-06-12,Toys
111,Customer_979,427.8,2025-10-07,Furniture
112,Customer_557,178.14,2025-08-07,Toys
113,Customer_225,413.89,2025-10-29,Electronics
114,Customer_816,177.73,2026-01-09,Clothing
115,Customer_15,17.74,2026-07-21,Electronics
116,Customer_583,38.34,2026-01-24,Furniture
117,Customer_380,34.89,2025-12-13,Toys
118,Customer_927,53.0,2026-07-24,Clothing
119,Customer_990,353.27,2026-07-17,Clothing
120,Customer_601,404.64,2025-09-17,Electronics
121,Customer_576,181.35,2026-07-04,Electronics
122,Customer_576,465.73,2026-02-10,Electronics
123,Customer_283,70.18,2025-12-19,Furniture
124,Customer_645,492.76,2025-09-01,Electronics
125,Customer_217,393.79,2025-09-06,Books
126,Customer_396,213.69,2025-10-22,Clothing
127,Customer_2,133.59,2025-09-28,Electronics
128,Customer_729,262.13,2026-04-02,Furniture
129,Customer_336,34.61,2026-03-25,Furniture
130,Customer_533,417.94,2025-11-03,Toys
131,Customer_102,93.65,2026-07-05,Toys
132,Customer_593,483.52,2026-06-01,Clothing
133,Customer_197,458.12,2026-06-08,Toys
134,Customer_289,18.48,2026-06-19,Toys
135,Customer_431,192.35,2025-08-19,Electronics
136,Customer_344,236.51,2026-05-13,Toys
137,Customer_834,201.44,2026-05-24,Furniture
138,Customer_781,306.99,2026-07-22,Books
139,Customer_942,300.44,2025-12-11,Toys
140,Customer_923,63.82,2025-11-05,Furniture
141,Customer_390,461.86,2026-06-09,Books
142,Customer_979,118.2,2025-10-30,Electronics
143,Customer_650,382.92,2026-02-22,Books
144,Customer_693,98.4,2026-02-20,Toys
145,Customer_11,42.61,2026-04-29,Furniture
146,Customer_855,48.86,2026-05-08,Electronics
147,Customer_457,349.04,2026-03-27,Electronics
148,Customer_588,54.81,2026-01-14,Furniture
149,Customer_518,196.29,2026-01-12,Clothing
150,Customer_206,81.73,2025-10-18,Electronics
151,Customer_233,225.41,2026-07-03,Furniture
152,Customer_953,201.44,2026-02-14,Electronics
153,Customer_285,194.94,2026-01-15,Clothing
154,Customer_282,203.11,2026-07-28,Furniture
155,Customer_494,400.66,2025-10-07,Clothing
156,Customer_460,466.76,2026-07-23,Furniture
157,Customer_421,64.65,2025-08-07,Toys
158,Customer_969,147.0,2025-11-07,Books
159,Customer_118,418.59,2026-05-23,Electronics
160,Customer_890,219.07,2025-10-06,Toys
161,Customer_179,325.89,2025-08-29,Electronics
162,Customer_476,393.02,2026-04-18,Clothing
163,Customer_900,140.98,2026-03-20,Books
164,Customer_997,290.92,2026-01-16,Furniture
165,Customer_278,143.92,2026-05-08,Toys
166,Customer_825,484.65,2025-09-23,Furniture
167,Customer_657,429.31,2025-11-25,Furniture
168,Customer_264,350.06,2026-04-16,Furniture
169,Customer_1000,200.95,2025-08-12,Electronics
170,Customer_304,119.88,2025-08-05,Furniture
171,Customer_405,130.69,2026-03-08,Furniture
172,Customer_129,402.8,2026-02-10,Furniture
173,Customer_492,74.28,2025-12-23,Clothing
174,Customer_198,76.07,2026-07-27,Toys
175,Customer_753,401.69,2025-09-29,Books
176,Customer_832,124.79,2026-04-27,Furniture
177,Customer_819,214.62,2026-03-26,Books
178,Customer_373,474.63,2025-10-05,Toys
179,Customer_28,202.91,2025-11-15,Books
180,Customer_42,92.22,2026-07-12,Furniture
181,Customer_68,233.26,2026-06-23,Electronics
182,Customer_711,496.34,2026-04-02,Clothing
183,Customer_308,353.25,2026-04-12,Clothing
184,Customer_30,397.17,2025-10-08,Toys
185,Customer_401,251.42,2025-09-18,Clothing
186,Customer_991,205.68,2026-04-15,Toys
187,Customer_21,321.7,2026-06-24,Furniture
188,Customer_976,253.63,2025-11-23,Electronics
189,Customer_355,114.64,2026-02-12,Books
190,Customer_952,493.79,2026-03-13,Electronics
191,Customer_38,449.63,2026-07-10,Furniture
192,Customer_591,254.39,2026-06-17,Electronics
193,Customer_654,199.45,2025-12-18,Furniture
194,Customer_377,25.09,2026-02-14,Clothing
195,Customer_340,275.23,2026-02-12,Electronics
196,Customer_525,182.93,2025-11-16,Electronics
197,Customer_269,72.33,2026-05-28,Furniture
198,Customer_245,409.8,2026-01-18,Clothing
199,Customer_185,198.05,2025-12-22,Clothing
200,Customer_483,355.4,2026-01-22,Electronics
201,Customer_940,196.2,2026-02-07,Books
202,Customer_541,384.06,2026-01-10,Books
203,Customer_319,225.52,2026-05-08,Books
204,Customer_424,492.26,2026-01-10,Electronics
205,Customer_88,199.47,2025-08-23,Toys
206,Customer_322,221.92,2026-07-12,Furniture
207,Customer_861,315.21,2026-06-13,Books
208,Customer_652,457.33,2026-06-06,Electronics
209,Customer_212,272.89,2025-11-21,Clothing
210,Customer_914,456.34,2026-03-14,Furniture
211,Customer_55,491.39,2026-02-09,Toys
212,Customer_419,212.43,2025-09-14,Furniture
213,Customer_759,491.72,2025-12-15,Books
214,Customer_427,286.26,2026-07-22,Clothing
215,Customer_374,413.73,2026-01-10,Books
216,Customer_798,461.62,2026-05-30,Books
217,Customer_910,384.28,2025-08-09,Toys
218,Customer_632,367.85,2026-05-16,Furniture
219,Customer_134,136.35,2026-04-09,Toys
220,Customer_312,444.75,2025-12-25,Electronics
221,Customer_316,384.18,2025-11-28,Toys
222,Customer_849,232.15,2025-08-04,Books
223,Customer_840,166.89,2026-03-21,Clothing
224,Customer_148,178.69,2025-10-12,Books
225,Customer_996,349.86,2026-06-12,Electronics
226,Customer_122,323.5,2025-08-27,Furniture
227,Customer_612,116.44,2026-06-08,Electronics
228,Customer_215,209.36,2025-09-30,Clothing
229,Customer_39,453.34,2026-04-08,Books
230,Customer_645,113.47,2026-05-27,Toys
231,Customer_143,452.13,2026-05-23,Books
232,Customer_132,159.25,2026-04-21,Furniture
233,Customer_380,207.26,2026-06-04,Electronics
234,Customer_243,102.54,2025-10-24,Books
235,Customer_539,134.82,2026-06-01,Toys
236,Customer_264,392.29,2025-11-16,Furniture
237,Customer_367,216.89,2025-10-21,Electronics
238,Customer_869,117.9,2026-02-25,Furniture
239,Customer_818,269.14,2026-03-09,Electronics
240,Customer_216,270.47,2026-05-02,Toys
241,Customer_68,438.81,2026-07-20,Toys
242,Customer_177,180.26,2026-06-20,Clothing
243,Customer_564,88.71,2025-10-30,Electronics
244,Customer_338,434.92,2026-04-22,Clothing
245,Customer_78,24.91,2025-08-06,Books
246,Customer_702,488.12,2025-12-21,Electronics
247,Customer_957,283.27,2025-08-10,Electronics
248,Customer_235,481.89,2026-01-06,Clothing
249,Customer_997,90.68,2026-03-29,Books
250,Customer_352,444.02,2026-06-08,Toys
251,Customer_280,179.71,2025-10-29,Books
252,Customer_671,128.86,2025-09-08,Furniture
253,Customer_695,206.74,2026-01-21,Books
254,Customer_897,67.12,2026-06-11,Furniture
255,Customer_27,113.12,2025-11-11,Furniture
256,Customer_846,385.11,2026-01-01,Books
257,Customer_840,223.5,2025-08-08,Books
258,Customer_250,166.86,2026-02-15,Electronics
259,Customer_947,63.52,2026-07-31,Books
260,Customer_255,210.26,2026-07-19,Books
