OrderID,CustomerName,Amount,Date,Category
1,Customer_481,74.6,2025-08-03,Furniture
2,Customer_346,41.57,2026-06-26,Toys
3,Customer_609,237.04,2025-10-04,Toys
4,Customer_689,61.38,2026-02-18,Toys
5,Customer_291,212.2,2026-02-07,Electronics
6,Customer_392,164.45,2025-11-21,Electronics
7,Customer_530,306.81,2025-08-22,Toys
8,Customer_38,469.94,2025-12-24,Electronics
9,Customer_826,201.87,2026-03-08,Books
10,Customer_315,207.91,2025-08-24,Furniture
11,Customer_542,229.3,2026-02-06,Clothing
12,Customer_641,236.29,2025-09-13,Toys
13,Customer_924,211.2,2025-11-14,Clothing
14,Customer_991,424.63,2025-08-18,Toys
15,Customer_876,346.61,2026-02-09,Furniture
16,Customer_858,491.51,2026-03-07,Furniture
17,Customer_4,127.91,2025-12-15,Clothing
18,Customer_160,134.97,2026-01-25,Books
19,Customer_575,417.99,2025-09-05,Books
20,Customer_722,52.46,2026-05-23,Electronics
21,Customer_1,373.37,2026-04-08,Furniture
22,Customer_838,377.31,2026-02-24,Furniture
23,Customer_812,57.94,2026-05-17,Furniture
24,Customer_783,248.64,2026-03-09,Books
25,Customer_924,497.65,2025-09-11,Books
26,Customer_154,313.06,2026-01-28,Toys
27,Customer_284,281.65,2025-12-15,Clothing
28,Customer_490,138.66,2026-02-15,Furniture
29,Customer_879,449.05,2026-01-06,Books
30,Customer_915,93.13,2026-07-21,Electronics
31,Customer_727,142.27,2026-05-15,Toys
32,Customer_460,264.32,2026-03-03,Clothing
33,Customer_147,349.62,2026-03-02,Electronics
34,Customer_917,424.25,2026-07-28,Electronics
35,Customer_236,381.5,2026-06-16,Electronics
36,Customer_661,479.04,2026-06-09,Furniture
37,Customer_978,214.36,2026-04-14,Furniture
38,Customer_800,397.42,2025-10-07,Clothing
39,Customer_91,371.76,2025-12-26,Clothing
40,Customer_642,58.62,2026-06-16,Books
41,Customer_399,423.53,2026-06-10,Clothing
42,Customer_438,21.88,2025-12-05,Furniture
43,Customer_710,70.83,2026-01-20,Toys
44,Customer_125,223.96,2026-02-17,Books
45,Customer_541,137.76,2025-11-13,Books
46,Customer_683,88.46,2025-08-25,Electronics
47,Customer_983,143.25,2026-05-18,Furniture
48,Customer_496,252.31,2025-09-27,Toys
49,Customer_736,64.08,2026-05-17,Furniture
50,Customer_738,26.88,2025-12-08,Furniture
51,Customer_85,29.68,2026-06-02,Toys
52,Customer_888,323.22,2026-07-17,Toys
53,Customer_129,256.41,2025-08-17,Electronics
54,Customer_668,483.59,2025-12-23,Furniture
55,Customer_92,251.35,2026-03-08,Electronics
56,Customer_418,399.97,2026-05-26,Toys
57,Customer_819,339.3,2025-08-12,Toys
58,Customer_967,484.86,2025-12-05,Furniture
59,Customer_587,13.53,2025-11-22,Electronics
60,Customer_915,347.85,2026-06-10,Books
61,Customer_781,42.14,2026-03-13,Toys
62,Customer_706,155.0,2026-04-15,Electronics
63,Customer_537,301.97,2026-01-10,Clothing
64,Customer_201,479.59,2026-03-05,Furniture
65,Customer_853,433.2,2025-12-19,Electronics
66,Customer_195,447.88,2026-06-28,Furniture
67,Customer_426,218.81,2025-11-27,Clothing
68,Customer_655,378.26,2025-12-14,Electronics
69,Customer_533,164.18,2025-08-17,Clothing
70,Customer_509,229.08,2025-10-23,Furniture
71,Customer_354,275.65,2026-08-02,Electronics
72,Customer_891,147.54,2026-07-08,Furniture
73,Customer_794,423.01,2025-11-01,Clothing
74,Customer_424,75.98,2025-08-25,Electronics
75,Customer_204,306.29,2025-10-30,Furniture
76,Customer_79,285.2,2026-05-24,Books
77,Customer_824,478.09,2026-07-13,Furniture
78,Customer_584,237.81,2026-06-23,Toys
79,Customer_485,113.21,2025-09-01,Books
80,Customer_336,434.39,2025-09-01,Electronics
81,Customer_604,32.27,2025-09-13,Furniture
82,Customer_371,126.44,2025-08-10,Furniture
83,Customer_130,142.7,2026-05-18,Toys
84,Customer_783,334.67,2026-07-30,Books
85,Customer_771,46.02,2026-06-21,Books
86,Customer_566,96.16,2026-05-01,Books
87,Customer_605,493.13,2026-04-28,Furniture
88,Customer_283,76.97,2025-08-27,Clothing
89,Customer_624,250.39,2026-03-10,Clothing
90,Customer_331,393.47,2025-11-27,Electronics
91,Customer_642,24.37,2025-09-08,Electronics
92,Customer_461,386.66,2025-12-29,Electronics
93,Customer_653,244.64,2025-09-11,Toys
94,Customer_690,15.78,2025-12-16,Clothing
95,Customer_125,239.69,2025-10-28,Books
96,Customer_943,285.16,2025-08-05,Toys
97,Customer_598,318.1,2026-06-30,Books
98,Customer_729,246.99,2025-09-20,Books
99,Customer_713,37.68,2025-09-16,Electronics
100,Customer_18,218.4,2026-07-10,Furniture
101,Customer_285,176.47,2026-03-17,Clothing
102,Customer_553,421.98,2025-09-30,Toys
103,Customer_793,474.79,2025-08-12,Books
104,Customer_909,201.53,2025-10-02,Clothing
105,Customer_234,298.21,2025-09-07,Toys
106,Customer_569,283.25,2026-06-23,Books
107,Customer_19,173.4,2026-07-28,Books
108,Customer_194,46.22,2025-09-21,Furniture
109,Customer_437,338.46,2026-07-06,Furniture
110,Customer_584,144.69,2026-04-12,Electronics
111,Customer_152,392.11,2026-04-16,Toys
112,Customer_623,87.94,2025-10-18,Electronics
113,Customer_504,437.9,2026-03-03,Toys
114,Customer_739,419.64,2025-08-13,Furniture
115,Customer_819,381.48,2026-01-12,Electronics
116,Customer_67,425.33,2026-01-21,Clothing
117,Customer_630,254.91,2025-11-15,Clothing
118,Customer_148,33.1,2026-06-03,Clothing
119,Customer_741,71.75,2026-05-08,Toys
120,Customer_181,314.22,2025-12-13,Electronics
121,Customer_365,239.03,2026-06-30,Books
122,Customer_167,499.22,2026-05-09,Books
123,Customer_216,240.49,2026-04-08,Books
124,Customer_539,385.77,2025-11-03,Furniture
125,Customer_818,265.48,2026-05-12,Toys
126,Customer_180,438.67,2026-04-03,Clothing
127,Customer_958,406.59,2026-05-26,Books
128,Customer_252,374.92,2025-11-30,Electronics
129,Customer_205,136.39,2026-04-11,Toys
130,Customer_341,278.67,2026-03-20,Clothing
131,Customer_248,266.79,2025-10-16,Furniture
132,Customer_596,53.33,2026-02-10,Electronics
133,Customer_569,373.42,2026-05-04,Electronics
134,Customer_531,467.93,2026-03-12,Toys
135,Customer_335,200.03,2025-12-21,Clothing
136,Customer_214,317.77,2026-06-22,Clothing
137,Customer_288,382.9,2026-01-31,Furniture
138,Customer_970,186.16,2025-10-09,Clothing
139,Customer_368,157.16,2026-05-07,Books
140,Customer_79,33.04,2026-07-07,Clothing
141,Customer_576,406.67,2026-06-29,Furniture
